id,locationCode,latitude,longitude,floor,areaId,name,isValidDestination,isAccessible,locationCategoryId
1660,87H52H42+WWH,41.007318560881200,-76.44763051874030,0,4,p,0,1,5
1661,87H52H42+WWX,41.00735150967570,-76.44765605630150,0,4,p,0,1,5
1662,87H52H42+WXC,41.00732301794010,-76.44761951961980,0,4,p,0,1,5
1663,87H52H42+WX9,41.00728541474620,-76.44750146471070,0,4,p,0,1,5
1664,87H52H42+WXH,41.00731358903690,-76.4475231871665,0,4,p,0,1,5
1665,87H52H42+WXW,41.00735217276100,-76.44755294611970,0,4,p,0,1,5
1666,87H52H42+XX3,41.00738943319940,-76.44756977977640,0,4,p,0,1,5
1667,87H52H42+XX4,41.00739320784420,-76.44756055400810,0,4,p,0,1,5
1668,87H52H42+WXX,41.00736714127550,-76.44751850990620,0,4,p,0,1,5
1669,87H52H43+X22,41.007378346700200,-76.44749297504530,0,4,p,0,1,5
1670,87H52H42+XX5,41.00739791500500,-76.44750805162740,0,4,p,0,1,5
1671,87H52H43+X22,41.00738458473850,-76.44747851386490,0,4,p,0,1,5
1672,87H52H43+X27,41.00740207222220,-76.44743894154660,0,4,p,0,1,5
1673,87H52H43+X28,41.007405183558300,-76.4474312436389,0,4,p,0,1,5
1674,87H52H42+XXX,41.007485619790300,-76.44750315589880,0,4,p,0,1,5
1675,87H52H42+XXM,41.00745166995990,-76.44758141830620,0,4,p,0,1,5
1676,87H52H42+XXR,41.007485801045400,-76.44760777711200,0,4,p,0,1,5
1677,87H52H43+X2R,41.007490836578600,-76.44749125634130,0,4,p,0,1,5
1678,87H52H43+X27,41.00742174019980,-76.44743814146850,0,4,p,0,1,5
1679,87H52H43+W2Q,41.00734367259570,-76.44738398624930,0,4,p,0,1,5
1680,87H52H43+W3J,41.00734915781520,-76.44737132558340,0,4,p,0,1,5
1681,87H52H43+W3R,41.00735520317870,-76.44735747975080,0,4,p,0,1,5
1682,87H52H43+W3R,41.007360010959100,-76.44736123045190,0,4,p,0,1,5
1683,87H52H43+W3V,41.00737460214720,-76.447327294967,0,4,p,0,1,5
1684,87H52H43+X35,41.00739666260470,-76.44727659365650,0,4,p,0,1,5
1685,87H52H43+X35,41.00738415762820,-76.4472668479029,0,4,p,0,1,5
1686,87H52H43+X47,41.007418220645900,-76.44718861045150,0,4,p,0,1,5
1687,87H52H43+X4F,41.00743910715530,-76.44720471128070,0,4,p,0,1,5
1688,87H52H43+X33,41.00739373493450,-76.44734195539470,0,4,p,0,1,5
1689,87H52H43+X36,41.00741323973550,-76.44735694944970,0,4,p,0,1,5
1690,87H52H43+X25,41.00739849086860,-76.44739103078930,0,4,p,0,1,5
1691,87H52H43+X4J,41.00746893564780,-76.44722961827380,0,4,p,0,1,5
1692,87H52H43+X4R,41.007480162511900,-76.44723804941700,0,4,p,0,1,5
1693,87H52H43+X29,41.007409753325400,-76.44739951649960,0,4,p,0,1,5
1694,87H52H43+X28,41.00742028007450,-76.44740763602840,0,4,p,0,1,5
1695,87H52H43+X2H,41.00743376010270,-76.44737638701090,0,4,p,0,1,5
1696,87H52H43+X2G,41.007431302356600,-76.44741599210090,0,4,p,0,1,5
1697,87H52H43+X2Q,41.007455042838700,-76.4473930212421,0,4,p,0,1,5
1698,87H52H43+X2M,41.00745997490200,-76.44743839959670,0,4,p,0,1,5
1699,87H52H43+X2P,41.00747364100570,-76.4474073188695,0,4,p,0,1,5
1700,87H52H43+X2W,41.007487448101700,-76.44741800575040,0,4,p,0,1,5
1701,87H52H53+238,41.00754464872130,-76.44728765063330,0,4,p,0,1,5
1702,87H52H53+23G,41.00755304433980,-76.44729435765030,0,4,p,0,1,5
1703,87H52H43+X2W,41.007496641102500,-76.4474236770403,0,4,p,0,1,5
1704,87H52H43+X2V,41.007482715839300,-76.4474557143364,0,4,p,0,1,5
1705,87H52H53+222,41.007523762514700,-76.44748724955230,0,4,p,0,1,5
1706,87H52H53+227,41.00753781697790,-76.4474552618608,0,4,p,0,1,5
1707,87H52H53+223,41.007520526817700,-76.44744213095540,0,4,p,0,1,5
1708,87H52H43+W2P,41.0073298215634,-76.44741564481410,0,4,p,0,1,5
1709,87H52H43+W2H,41.00731744051980,-76.44740622559690,0,4,p,0,1,5
1710,87H52H43+W2F,41.00731041163560,-76.44745999074800,0,4,p,0,1,5
1711,87H52H43+W27,41.00729808215600,-76.4474505520247,0,4,p,0,1,5
1712,87H52H43+W2C,41.00730121136450,-76.44748065497490,0,4,p,0,1,5
1713,87H52H43+W26,41.00729619526110,-76.44747682771170,0,4,p,0,1,5
1714,87H52H43+W23,41.00726118135890,-76.44744976456620,0,4,p,0,1,5
1715,87H52H43+W24,41.00727286699810,-76.44742302894010,0,4,p,0,1,5
1716,87H52H43+W29,41.00728155307650,-76.44740328117630,0,4,p,0,1,5
1717,87H52H43+V2X,41.0072456985055,-76.44740219267320,0,4,p,0,1,5
1718,87H52H43+V2X,41.0072356020848,-76.4473944320273,0,4,p,0,1,5
1719,87H52H43+V2P,41.007223837054600,-76.44742119484060,0,4,p,0,1,5
1720,87H52H43+V2H,41.0071953728631,-76.44739930258640,0,4,p,0,1,5
1721,87H52H43+V2H,41.007188509011500,-76.44739397463780,0,4,p,0,1,5
1722,87H52H43+V2M,41.00720612663080,-76.44746153671710,0,4,p,0,1,5
1723,87H52H43+V28,41.00716429502770,-76.44742935343460,0,4,p,0,1,5
1724,87H52H43+V29,41.00716759716650,-76.44737790331290,0,4,p,0,1,5
1725,87H52H43+V3C,41.007177336701100,-76.44735565772640,0,4,p,0,1,5
1726,87H52H43+V36,41.007167983565100,-76.44734858601580,0,4,p,0,1,5
1727,87H52H43+V32,41.00713047480230,-76.44734921581850,0,4,p,0,1,5
1728,87H52H43+V33,41.007143049856000,-76.44732932948850,0,4,p,0,1,5
1729,87H52H43+R3W,41.00711985746540,-76.44731147476870,0,4,p,0,1,5
1730,87H52H43+R3V,41.00711011434870,-76.44733365108650,0,4,p,0,1,5
1731,87H52H43+R3W,41.007105562717500,-76.44730051803200,0,4,p,0,1,5
1732,87H52H43+V35,41.007126639233600,-76.44725221596300,0,4,p,0,1,5
1733,87H52H43+R3M,41.00708273809710,-76.44731263061540,0,4,p,0,1,5
1734,87H52H43+R3G,41.00707380909440,-76.44730602741530,0,4,p,0,1,5
1735,87H52H43+R3G,41.0070529948843,-76.44728978754830,0,4,p,0,1,5
1736,87H52H43+R39,41.00702633763520,-76.44726900851170,0,4,p,0,1,5
1737,87H52H43+Q4R,41.00699660247200,-76.44724626551650,0,4,p,0,1,5
1738,87H52H43+R42,41.00700581210980,-76.44722469809700,0,4,p,0,1,5
1739,87H52H43+Q4J,41.00696927844330,-76.4472252341095,0,4,p,0,1,5
1740,87H52H43+Q4M,41.006973480330300,-76.44719977422530,0,4,p,0,1,5
1741,87H52H43+Q4F,41.00693970285700,-76.4472026239843,0,4,p,0,1,5
1742,87H52H43+Q4G,41.00694917145660,-76.44718106147780,0,4,p,0,1,5
1743,87H52H43+Q4P,41.00695578111760,-76.44716564375630,0,4,p,0,1,5
1744,87H52H43+Q48,41.0069099927076,-76.44717980215780,0,4,p,0,1,5
1745,87H52H43+Q43,41.00689299819780,-76.44721848618210,0,4,p,0,1,5
1746,87H52H43+Q48,41.006919693776500,-76.44715737995850,0,4,p,0,1,5
1747,87H52H43+Q49,41.00690753660780,-76.44714784089890,0,4,p,0,1,5
1748,87H52H43+Q5C,41.00692520177260,-76.44710736001760,0,4,p,0,1,5
1749,87H52H43+Q5C,41.006937663865900,-76.4471169666474,0,4,p,0,1,5
1598,87H52H43+P27,41.00677516714020,-76.44743908429400,0.5,4,s,0,0,1
1599,87H52H42+VVH,41.00719353736140,-76.44777416301840,0.5,4,s,0,0,1
1600,87H52H43+W2G,41.007321612393700,-76.44740935979540,0.5,4,s,0,0,1
1601,87H52H43+Q5C,41.006934350845800,-76.4471144136031,0.5,4,s,0,0,1
1602,87H52H43+X4F,41.00743380161920,-76.44721721084250,0.5,4,s,0,0,1
1603,87H52H52+2X3,41.007503779324300,-76.44756679753860,0.5,4,s,0,0,1
1604,87H52H42+RRH,41.0070643025387,-76.44787926364180,0,4,S,0,0,1
1605,87H52H42+RRP,41.007097393756700,-76.44793185992600,0,4,S,0,0,1
1606,87H52H43+X24,41.007376441073900,-76.4474091358385,0,4,S,0,0,1
1607,87H52H43+W2G,41.0073204796377,-76.44743694725860,0,4,S,0,0,1
1940,87H52H42+WV3,41.00727144340820,-76.44784153210640,1,4,97,1,1,4
1941,87H52H42+WV4,41.00727089406890,-76.44778320659700,1,4,98,1,1,4
1942,87H52H42+WWM,41.007345334461200,-76.44768890869650,1,4,99,1,1,4
1943,87H52H42+WW6,41.007294914109800,-76.4477260189279,1,4,100,1,1,4
1944,87H52H42+XX3,41.007389579116000,-76.4475844521227,1,4,101,1,1,4
1945,87H52H42+WXJ,41.00734253265970,-76.44761730689640,1,4,102,1,1,4
1946,87H52H42+WWX,41.007356932026200,-76.44762846731410,1,4,103,1,1,4
1947,87H52H43+X3J,41.00746754974360,-76.44735052898470,1,4,108,1,1,4
1948,87H52H43+X35,41.00738007187690,-76.44727975465270,1,4,109,1,1,4
1949,87H52H43+W3W,41.00736685558220,-76.44730942791870,1,4,110,1,1,4
1950,87H52H42+XXH,41.007427012412500,-76.44750335140320,1,4,111,1,1,4
1951,87H52H43+W2J,41.00734044685090,-76.44747629597680,1,4,112,1,1,3
1952,87H52H42+WXH,41.00732153524270,-76.44751555831400,1,4,113,1,1,3
1953,87H52H43+W23,41.00725531950360,-76.44744566404150,1,4,114,1,1,4
1954,87H52H43+V2W,41.00723775854080,-76.44742804468230,1,4,115,1,1,4
1955,87H52H43+W25,41.007263131042600,-76.44739897595940,1,4,116,1,1,4
1956,87H52H43+W25,41.00725350104030,-76.4473921567763,1,4,117,1,1,4
1957,87H52H43+V2P,41.00721673533740,-76.44742026305230,1,4,118,1,1,4
1958,87H52H43+R3R,41.00712265074240,-76.44734641898050,1,4,119,1,1,4
1959,87H52H43+V2H,41.00718216507320,-76.44739310664540,1,4,119A,1,1,4
1960,87H52H43+R3W,41.00712464261650,-76.44728969494070,1,4,120,1,1,4
1961,87H52H43+R3W,41.00710071778300,-76.44729750930930,1,4,121,1,1,4
1962,87H52H43+R39,41.00704280121410,-76.44726567020930,1,4,122,1,1,4
1963,87H52H43+Q4R,41.00699335916870,-76.4472467984521,1,4,123,1,1,4
1964,87H52H43+Q4M,41.00695736448520,-76.4471968542113,1,4,124,1,1,4
1965,87H52H43+Q4P,41.00695244873340,-76.4471680899212,1,4,125,1,1,4
1966,87H52H43+Q4G,41.00692670647900,-76.44718728562080,1,4,126,1,1,4
1967,87H52H43+Q3G,41.00694888102360,-76.44728797630590,1,4,127,1,1,4
1968,87H52H43+Q3F,41.00692694022760,-76.44731363168520,1,4,128,1,1,4
1969,87H52H43+Q39,41.006903984499200,-76.44725008026090,1,4,129,1,1,4
1970,87H52H43+Q38,41.0069088339358,-76.44729800732810,1,4,130,1,1,4
1971,87H52H43+P3X,41.006870936301000,-76.44727192943440,1,4,131,1,1,4
1972,87H52H43+Q3V,41.00699707350480,-76.44732766894600,1,4,133,1,1,4
1973,87H52H43+R25,41.00700014350550,-76.44737529321110,1,4,134,1,1,4
1974,87H52H43+R2H,41.00707120021890,-76.44739046175110,1,4,135,1,1,4
1975,87H52H43+V24,41.00713135450630,-76.44741458749270,1,4,136,1,1,4
1976,87H52H43+R2V,41.0071150752588,-76.4474479284889,1,4,137,1,1,4
1977,87H52H43+V22,41.00714547534590,-76.44747131305240,1,4,138,1,1,4
1978,87H52H43+V27,41.00716175566230,-76.44743957669430,1,4,139,1,1,4
1979,87H52H43+V2F,41.007196090436700,-76.44746738968460,1,4,140,1,1,4
1980,87H52H42+VXQ,41.007212216239200,-76.44750361985610,1,4,143,1,1,4
1981,87H52H42+WXF,41.00730632374740,-76.4475909894201,1,4,144,1,1,4
1982,87H52H42+WW9,41.00728422890590,-76.44762774921840,1,4,145,1,1,4
1983,87H52H42+WW4,41.00726715322360,-76.44766682633540,1,4,146,1,1,4
1984,87H52H42+WW3,41.00725121748550,-76.44770563413110,1,4,147,1,1,4
1985,87H52H42+VWR,41.00723302181710,-76.44774519656140,1,4,148,1,1,4
1986,87H52H42+VVP,41.007216413455100,-76.44778518356120,1,4,149,1,1,4
1987,87H52H42+VV5,41.00712638966510,-76.4477618977296,1,4,150,1,1,4
1988,87H52H42+RVX,41.007113131918000,-76.44775192313600,1,4,151,1,1,4
1989,87H52H42+RWJ,41.007094420224700,-76.44773767692590,1,4,152,1,1,4
1990,87H52H42+RW7,41.00704591514140,-76.44769376460710,1,4,154,1,1,4
1991,87H52H42+RW4,41.00702134677230,-76.4476775604023,1,4,155,1,1,4
1992,87H52H42+QXC,41.00693022275650,-76.44760592694770,1,4,156,1,1,4
1993,87H52H42+QX4,41.00689194237450,-76.44753423342320,1,4,157,1,1,4
1994,87H52H43+P2R,41.00686452678080,-76.44748352701590,1,4,158,1,1,4
1995,87H52H42+MXJ,41.006721908858300,-76.44760431664020,1,4,160,1,1,4
1996,87H52H42+PX2,41.00677378578060,-76.44760977761980,1,4,161,1,1,4
1997,87H52H42+QW5,41.006877775450700,-76.44764832818660,1,4,162,1,1,4
1998,87H52H42+QWC,41.006932161148000,-76.44773032053980,1,4,163,1,1,4
1999,87H52H42+QVP,41.006961595640900,-76.44778756674650,1,4,164,1,1,4
2000,87H52H42+RV5,41.00701782923790,-76.44775817066260,1,4,166,1,1,4
2001,87H52H42+RV9,41.00704378334360,-76.44776259718210,1,4,167,1,1,3
2002,87H52H42+RV7,41.007026859788600,-76.44783621425770,1,4,169,1,1,4
2003,87H52H42+RVM,41.00707745623930,-76.44781301132420,1,4,171,1,1,4
2004,87H52H42+VV6,41.00716560979240,-76.44786516337100,1,4,172,1,1,4
2005,87H52H42+VVC,41.00717560653590,-76.44787294574840,1,4,173,1,1,4
2006,87H52H42+RVC,41.00706466161810,-76.44786297147280,1,4,174,1,1,4
2007,87H52H42+RVJ,41.00708877895840,-76.44784597031890,1,4,175,1,1,4
2008,87H52H42+RRX,41.00712058082580,-76.4478904377439,1,4,176,1,1,4
2009,87H52H42+VRQ,41.00720056717700,-76.44789083420280,1,4,177,1,1,4
2010,87H52H42+VRX,41.007241492655200,-76.44789084948850,1,4,178,1,1,4
1807,87H52H52+2X8,41.007537268573800,-76.4475480335958,1,4,p,0,1,5
1808,87H52H52+2X2,41.00751299569600,-76.44760744916210,1,4,p,0,1,5
1816,87H52H42+PXH,41.00681533411870,-76.44751351591870,1,4,el,0,1,2
1817,87H52H42+WX7,41.0072818647954,-76.4475695419431,1,4,el,0,1,2
1818,87H52H43+P22,41.00675583391560,-76.44748730768230,1,4,p,0,1,5
1819,87H52H43+P23,41.006765364209900,-76.44746522456780,1,4,p,0,1,5
1820,87H52H42+PX9,41.00679247336780,-76.44751576193510,1,4,p,0,1,5
1821,87H52H43+P2C,41.006802130365700,-76.44749339637480,1,4,p,0,1,5
1822,87H52H42+PX8,41.00678283419930,-76.44753787556940,1,4,p,0,1,5
1823,87H52H42+PX5,41.00677282071330,-76.44753018690070,1,4,p,0,1,5
1824,87H52H42+MXV,41.0067471322609,-76.44758930128520,1,4,p,0,1,5
1825,87H52H42+MXR,41.00673586211500,-76.44761519064260,1,4,p,0,1,5
1826,87H52H42+PX8,41.00679924015240,-76.44755049305490,1,4,p,0,1,5
1827,87H52H42+PXM,41.00684479509310,-76.4475856021121,1,4,p,0,1,5
1828,87H52H42+PXX,41.00687345107440,-76.44752001727590,1,4,p,0,1,5
1829,87H52H43+Q22,41.00688310752180,-76.447497745,1,4,p,0,1,5
1830,87H52H42+QX2,41.006889930857100,-76.44762023971190,1,4,p,0,1,5
1831,87H52H42+QW9,41.006915261151500,-76.44763991108120,1,4,p,0,1,5
1832,87H52H42+QWV,41.00698325755480,-76.44769202060030,1,4,p,0,1,5
1833,87H52H42+QVQ,41.006957841587000,-76.44775015577880,1,4,p,0,1,5
1834,87H52H42+QVH,41.00694657304870,-76.44777608450860,1,4,p,0,1,5
1835,87H52H42+RW3,41.00700708513910,-76.44771034829640,1,4,p,0,1,5
1836,87H52H42+RW6,41.007030631873200,-76.44772853376880,1,4,p,0,1,5
1837,87H52H42+RVH,41.00706290986880,-76.44775338144110,1,4,p,0,1,5
1838,87H52H42+RVH,41.00705509971890,-76.44777128093980,1,4,p,0,1,5
1839,87H52H42+RVQ,41.00708143172620,-76.44776777257500,1,4,p,0,1,5
1840,87H52H42+RVW,41.0071000434947,-76.44778193453760,1,4,p,0,1,5
1841,87H52H42+RVM,41.007084278823500,-76.44781826415680,1,4,p,0,1,5
1842,87H52H42+RVC,41.00706978756070,-76.44785136441440,1,4,p,0,1,5
1843,87H52H42+RVW,41.00711315088750,-76.44779208720490,1,4,p,0,1,5
1844,87H52H42+VR5,41.007127044147100,-76.44787543544690,1,4,p,0,1,5
1845,87H52H42+VV7,41.007150941459300,-76.44782109126300,1,4,p,0,1,5
1846,87H52H42+VVF,41.00717621975270,-76.44784062117530,1,4,p,0,1,5
1847,87H52H42+VVC,41.00718644678800,-76.44784846420270,1,4,p,0,1,5
1848,87H52H42+VVJ,41.0072046835508,-76.44786243213400,1,4,p,0,1,5
1849,87H52H42+VVJ,41.00721076661660,-76.44786719724110,1,4,p,0,1,5
1850,87H52H42+VVM,41.007221720928500,-76.4478231795478,1,4,p,0,1,5
1851,87H52H42+VVP,41.00720663807450,-76.44781152275140,1,4,p,0,1,5
1852,87H52H42+VVF,41.007199458236900,-76.44782795243570,1,4,p,0,1,5
1853,87H52H42+VV8,41.00716865893520,-76.44780432439870,1,4,p,0,1,5
1854,87H52H42+VVG,41.00717575856170,-76.44778793288100,1,4,p,0,1,5
1855,87H52H42+VVW,41.00723269798320,-76.44779781510930,1,4,p,0,1,5
1856,87H52H42+VVW,41.0072390875341,-76.44778329977310,1,4,p,0,1,5
1857,87H52H42+WV4,41.00726287016980,-76.44780171846670,1,4,p,0,1,5
1858,87H52H42+WV7,41.007282339244000,-76.44781668103200,1,4,p,0,1,5
1859,87H52H42+VVX,41.00724988316180,-76.44775840371000,1,4,p,0,1,5
1860,87H52H42+WW3,41.007267498747900,-76.44771815914440,1,4,p,0,1,5
1861,87H52H42+WW8,41.00728408893410,-76.44767988730800,1,4,p,0,1,5
1862,87H52H42+WW9,41.007296651226900,-76.44765155859730,1,4,p,0,1,5
1863,87H52H42+WWH,41.00730125220860,-76.44764068104330,1,4,p,0,1,5
1864,87H52H42+WWG,41.00731966797910,-76.44766921015780,1,4,p,0,1,5
1865,87H52H42+WXC,41.00731881789250,-76.44760043869090,1,4,p,0,1,5
1866,87H52H42+WXM,41.00733104318390,-76.44757271216590,1,4,p,0,1,5
1867,87H52H42+WXP,41.00734194377860,-76.44754792961530,1,4,p,0,1,5
1868,87H52H42+WXV,41.00736502298480,-76.44756559736010,1,4,p,0,1,5
1869,87H52H42+WXP,41.00734724476120,-76.44753523646000,1,4,p,0,1,5
1870,87H52H43+W2R,41.00736487400220,-76.44749504460480,1,4,p,0,1,5
1871,87H52H43+X24,41.00739103070680,-76.44743546948620,1,4,p,0,1,5
1872,87H52H43+X2C,41.00744015830410,-76.44747336387700,1,4,p,0,1,5
1873,87H52H42+XXX,41.00748858505030,-76.44751060891420,1,4,p,0,1,5
1874,87H52H53+223,41.00751919619330,-76.44744044264590,1,4,p,0,1,5
1875,87H52H53+23C,41.00755531231010,-76.4473578729785,1,4,p,0,1,5
1876,87H52H43+X2Q,41.00745131651240,-76.44738819775690,1,4,p,0,1,5
1877,87H52H43+X3W,41.00748729323680,-76.4473054238521,1,4,p,0,1,5
1878,87H52H43+X32,41.00739364598700,-76.44734391441390,1,4,p,0,1,5
1879,87H52H43+X32,41.00739017935810,-76.4473511935664,1,4,p,0,1,5
1880,87H52H43+W3V,41.0073739627565,-76.44733868145000,1,4,p,0,1,5
1881,87H52H43+X33,41.00738155485360,-76.44732089880230,1,4,p,0,1,5
1882,87H52H43+X34,41.00739467327150,-76.44729085611540,1,4,p,0,1,5
1883,87H52H43+X46,41.007415782053700,-76.44724252129790,1,4,p,0,1,5
1884,87H52H43+X46,41.007419348792300,-76.44723429128220,1,4,p,0,1,5
1885,87H52H43+X4F,41.00742771705910,-76.44721585936750,1,4,p,0,1,5
1886,87H52H43+X47,41.007401749702500,-76.44719599572130,1,4,p,0,1,5
1887,87H52H43+X43,41.00739376395520,-76.44721442494210,1,4,p,0,1,5
1888,87H52H43+X3H,41.00743260917780,-76.44725544311290,1,4,p,0,1,5
1889,87H52H43+X3H,41.00743013304170,-76.4472613182242,1,4,p,0,1,5
1890,87H52H42+WX8,41.00729325305680,-76.44754355504710,1,4,p,0,1,5
1891,87H52H42+WX5,41.00727063218510,-76.44752616565610,1,4,p,0,1,5
1892,87H52H42+WX9,41.00728100721890,-76.44750281773720,1,4,p,0,1,5
1893,87H52H43+W26,41.00729331409740,-76.44747455359280,1,4,p,0,1,5
1894,87H52H43+W2G,41.00731419696860,-76.44742645760530,1,4,p,0,1,5
1895,87H52H43+W2G,41.007302388792200,-76.44741756395140,1,4,p,0,1,5
1896,87H52H43+W27,41.007281468340700,-76.44746526225120,1,4,p,0,1,5
1897,87H52H43+V2R,41.007242992979800,-76.44747363763470,1,4,p,0,1,5
1898,87H52H43+V2R,41.00723168942500,-76.44749942566980,1,4,p,0,1,5
1899,87H52H43+V2J,41.0072183191165,-76.44748918764120,1,4,p,0,1,5
1900,87H52H43+V2V,41.00723387160980,-76.44746662863390,1,4,p,0,1,5
1901,87H52H43+V2W,41.00724741345080,-76.44743526951710,1,4,p,0,1,5
1902,87H52H43+V2M,41.00721480389810,-76.44745185684170,1,4,p,0,1,5
1903,87H52H43+V2J,41.007203435839500,-76.4474777678161,1,4,p,0,1,5
1904,87H52H43+V2M,41.00720574141850,-76.44744509836560,1,4,p,0,1,5
1905,87H52H43+V28,41.00717103451400,-76.44741817003850,1,4,p,0,1,5
1906,87H52H43+V29,41.00715358027580,-76.44740473575730,1,4,p,0,1,5
1907,87H52H43+V24,41.00714467508220,-76.4474248564887,1,4,p,0,1,5
1908,87H52H43+V23,41.00712979612500,-76.44745921680880,1,4,p,0,1,5
1909,87H52H43+R3R,41.007111267314100,-76.44737223222240,1,4,p,0,1,5
1910,87H52H43+R2X,41.00710250193280,-76.44739260050040,1,4,p,0,1,5
1911,87H52H43+R3J,41.007094375302500,-76.44735918763910,1,4,p,0,1,5
1912,87H52H43+R3W,41.00711618168150,-76.44730938545740,1,4,p,0,1,5
1913,87H52H43+R3J,41.00707836082690,-76.44737410937100,1,4,p,0,1,5
1914,87H52H43+R3F,41.00706704584350,-76.44733827840650,1,4,p,0,1,5
1915,87H52H43+R3C,41.007058311691,-76.44735875230550,1,4,p,0,1,5
1916,87H52H43+R3C,41.007052937217400,-76.44737074889880,1,4,p,0,1,5
1917,87H52H43+R37,41.00703817489250,-76.44731612493010,1,4,p,0,1,5
1918,87H52H43+R3G,41.00705029865380,-76.4472882634158,1,4,p,0,1,5
1919,87H52H43+R39,41.00703734827280,-76.44727825276650,1,4,p,0,1,5
1920,87H52H43+R35,41.007012641789000,-76.44725927910050,1,4,p,0,1,5
1921,87H52H43+R33,41.00701511206390,-76.44734161723650,1,4,p,0,1,5
1922,87H52H43+R34,41.00701105488030,-76.44729515943530,1,4,p,0,1,5
1923,87H52H43+R34,41.007000378609000,-76.44728700637400,1,4,p,0,1,5
1924,87H52H43+Q3X,41.00698189983960,-76.44727300668780,1,4,p,0,1,5
1925,87H52H43+Q3Q,41.006954099447000,-76.44725116618170,1,4,p,0,1,5
1926,87H52H43+Q3G,41.00694074576350,-76.44728178517240,1,4,p,0,1,5
1927,87H52H43+Q3G,41.00693705264040,-76.44729015486810,1,4,p,0,1,5
1928,87H52H43+Q39,41.0069185622741,-76.44727599143930,1,4,p,0,1,5
1929,87H52H43+Q35,41.00689934551870,-76.44726114383560,1,4,p,0,1,5
1930,87H52H43+Q42,41.006881690972500,-76.44724753745900,1,4,p,0,1,5
1931,87H52H43+Q42,41.006886472600400,-76.44723672208190,1,4,p,0,1,5
1932,87H52H43+Q4C,41.006925707104700,-76.44722944047550,1,4,p,0,1,5
1933,87H52H43+Q4F,41.00693965825920,-76.44719727823960,1,4,p,0,1,5
1934,87H52H43+Q4G,41.00694433719010,-76.44718681660990,1,4,p,0,1,5
1935,87H52H43+Q43,41.006898656359600,-76.44720869964810,1,4,p,0,1,5
1936,87H52H43+Q48,41.00690903922110,-76.4471842240388,1,4,p,0,1,5
1937,87H52H43+Q4H,41.00692751057030,-76.44714285573670,1,4,p,0,1,5
1938,87H52H43+Q44,41.00689641183770,-76.44717463894340,1,4,p,0,1,5
1939,87H52H43+Q49,41.006914492864500,-76.44713281735840,1,4,p,0,1,5
2011,87H52H43+W2Q,41.00734643367260,-76.44740127138160,1,4,p,0,1,5
1809,87H52H43+P22,41.0067621469749,-76.4474728104393,1.5,4,s,0,0,1
1810,87H52H42+VV8,41.00717326761860,-76.44779339840860,1.5,4,s,0,0,1
1811,87H52H43+W2G,41.00730612749070,-76.44742007891740,1.5,4,s,0,0,1
1812,87H52H43+Q49,41.00692352379950,-76.44713997849760,1.5,4,s,0,0,1
1813,87H52H43+X43,41.007396478142300,-76.44720816765350,1.5,4,s,0,0,1
1814,87H52H43+W3R,41.00736489778130,-76.44735919605890,1,4,S,0,0,1
1815,87H52H52+2X8,41.00752950423910,-76.44754214999170,1,4,S,0,0,1
2112,87H52H42+WV8,41.00729565664540,-76.44778647206770,2,4,206,1,1,4
2113,87H52H42+WXR,41.00737135188320,-76.44761322400400,2,4,209,1,1,4
2114,87H52H42+XX9,41.00741095467810,-76.4475144856234,2,4,210,1,1,4
2115,87H52H43+W2R,41.00737127555310,-76.44747814961180,2,4,211,1,1,4
2116,87H52H43+W2J,41.007348328956400,-76.44747840951230,2,4,213,1,1,3
2117,87H52H42+WXQ,41.00732749773860,-76.44752500440330,2,4,214,1,1,3
2118,87H52H43+W23,41.007256601462200,-76.44744405576370,2,4,215,1,1,4
2119,87H52H43+V2W,41.007241071584900,-76.44742061684540,2,4,216,1,1,4
2120,87H52H43+W25,41.00726539560100,-76.44739401540980,2,4,217,1,1,4
2121,87H52H43+W25,41.007254485038100,-76.44738984668340,2,4,218,1,1,4
2122,87H52H43+V2P,41.00721999212100,-76.4474120656882,2,4,219,1,1,4
2123,87H52H43+V37,41.00715493693230,-76.44733612842220,2,4,220,1,1,4
2124,87H52H43+R39,41.007045478912300,-76.44725068394760,2,4,221,1,1,4
2125,87H52H43+Q4R,41.006988369403700,-76.44722800967420,2,4,222,1,1,4
2126,87H52H43+R43,41.00701710445710,-76.44718857914190,2,4,223,1,1,4
2127,87H52H43+Q4J,41.00696590974760,-76.44722049113270,2,4,224,1,1,4
2128,87H52H43+Q4G,41.00693398044500,-76.44718721600380,2,4,225,1,1,4
2129,87H52H43+Q4P,41.00695432353480,-76.44716023805440,2,4,226,1,1,4
2130,87H52H43+Q39,41.00690066553670,-76.44726456603800,2,4,227,1,1,4
2131,87H52H43+Q3P,41.00697361451800,-76.44728801754380,2,4,229,1,1,4
2132,87H52H43+R32,41.00702154789030,-76.4473504968866,2,4,231,1,1,4
2133,87H52H43+V23,41.007144221035400,-76.44744474845620,2,4,232,1,1,4
2134,87H52H42+VXQ,41.007215486023600,-76.44751048233740,2,4,233,1,1,4
2135,87H52H42+WXF,41.007303711991200,-76.44758767606520,2,4,236,1,1,4
2136,87H52H42+WW9,41.0072869401046,-76.4476272936536,2,4,237,1,1,4
2137,87H52H42+WW4,41.00726893057540,-76.44766763746700,2,4,238,1,1,4
2138,87H52H42+WW3,41.00725163224180,-76.44770703862380,2,4,239,1,1,4
